sigma3,eps1,sig1,eps3
23.5,0.0021,97.62116071,-8.11E-05
23.5,0.0024,108.1283976,-0.000121095
23.5,0.0027,118.5819355,-0.000172418
23.5,0.003,128.9638016,-0.000236513
23.5,0.0033,139.2530442,-0.000314799
23.5,0.0036,149.4257378,-0.000408695
23.5,0.0039,159.4550564,-0.000519619
23.5,0.0042,169.3114217,-0.000648992
23.5,0.0045,178.9627335,-0.000798232
23.5,0.0048,188.3746855,-0.000968758
23.5,0.0051,197.5111686,-0.001161989
23.5,0.0054,206.334761,-0.001379345
23.5,0.0057,214.8072989,-0.001622244
23.5,0.006,222.8905178,-0.001892105
23.5,0.0063,230.546752,-0.002190348
23.5,0.0066,237.7396719,-0.002518392
23.5,0.0069,244.4350382,-0.002877655
23.5,0.0072,250.6014471,-0.003269557
23.5,0.0075,256.2110406,-0.003695518
23.5,0.0078,261.2401531,-0.004156955
23.5,0.0081,265.6698705,-0.004655288
23.5,0.0084,269.4864777,-0.005191936
23.5,0.0087,272.6817769,-0.005768319
23.5,0.009,275.2532638,-0.006385854
23.5,0.0093,277.2041571,-0.007045962
23.5,0.0096,278.5432809,-0.007750062
23.5,0.0099,279.2848087,-0.008499572
23.5,0.0102,279.4563506,-0.009294782
23.5,0.0105,279.3278079,-0.010103408
23.5,0.0108,279.028006,-0.010910155
23.5,0.0111,278.5687083,-0.01171508
23.5,0.0114,277.9619261,-0.012518237
23.5,0.0117,277.2197565,-0.013319677
23.5,0.012,276.354237,-0.014119449
23.5,0.0123,275.3772173,-0.014917599
23.5,0.0126,274.3002493,-0.015714169
23.5,0.0129,273.1344953,-0.016509201
23.5,0.0132,271.8906538,-0.017302735
23.5,0.0135,270.5789015,-0.018094808
23.5,0.0138,269.2088518,-0.018885456
23.5,0.0141,267.7895256,-0.019674712
23.5,0.0144,266.3293363,-0.020462609
23.5,0.0147,264.8360839,-0.021249179
23.5,0.015,263.3169587,-0.022034451
23.5,0.0153,261.778553,-0.022818454
23.5,0.0156,260.2268783,-0.023601214
23.5,0.0159,258.6673873,-0.024382759
23.5,0.0162,257.1049996,-0.025163113
23.5,0.0165,255.5441302,-0.025942301
23.5,0.0168,253.988719,-0.026720346
23.5,0.0171,252.4422621,-0.027497271
23.5,0.0174,250.9078423,-0.028273096
23.5,0.0177,249.3881604,-0.029047843
23.5,0.018,247.8855651,-0.029821532
23.5,0.0183,246.4020823,-0.030594183
23.5,0.0186,244.9394433,-0.031365814
23.5,0.0189,243.4991108,-0.032136442
23.5,0.0192,242.0823048,-0.032906087
23.5,0.0195,240.6900258,-0.033674763
23.5,0.0198,239.3230768,-0.034442489
23.5,0.0201,237.9820838,-0.03520928
23.5,0.0204,236.6675147,-0.03597515
23.5,0.0207,235.3796968,-0.036740116
23.5,0.021,234.1188325,-0.03750419
23.5,0.0213,232.885014,-0.038267389
23.5,0.0216,231.6782367,-0.039029724
23.5,0.0219,230.4984111,-0.039791209
23.5,0.0222,229.3453739,-0.040551857
23.5,0.0225,228.2188975,-0.04131168
23.5,0.0228,227.1186994,-0.042070691
23.5,0.0231,226.0444499,-0.042828901
23.5,0.0234,224.9957794,-0.043586322
23.5,0.0237,223.9722846,-0.044342964
23.5,0.024,222.9735346,-0.045098839
23.5,0.0243,221.9990756,-0.045853957
23.5,0.0246,221.0484357,-0.046608328
23.5,0.0249,220.1211289,-0.047361963
23.5,0.0252,219.2166585,-0.048114871
23.5,0.0255,218.3345203,-0.048867062
23.5,0.0258,217.4742052,-0.049618544
23.5,0.0261,216.6352022,-0.050369328
23.5,0.0264,215.8169994,-0.051119421
23.5,0.0267,215.019087,-0.051868833
23.5,0.027,214.240958,-0.052617572
23.5,0.0273,213.48211,-0.053365645
23.5,0.0276,212.7420461,-0.054113062
23.5,0.0279,212.0202763,-0.05485983
23.5,0.0282,211.3163177,-0.055605957
23.5,0.0285,210.6296958,-0.056351449
23.5,0.0288,209.9599444,-0.057096315
23.5,0.0291,209.306607,-0.057840562
23.5,0.0294,208.669236,-0.058584197
23.5,0.0297,208.0473941,-0.059327226
24,0,24,0
24,0.0003,34.46805261,-2.26E-07
24,0.0006,44.93574934,-1.81E-06
24,0.0009,55.40178924,-6.10E-06
24,0.0012,65.86344774,-1.45E-05
24,0.0015,76.31624848,-2.83E-05
24,0.0018,86.75369627,-4.88E-05
24,0.0021,97.16705328,-7.75E-05
24,0.0024,107.5451536,-0.000115733
24,0.0027,117.8742556,-0.000164784
24,0.003,128.1379365,-0.000226041
24,0.0033,138.3170317,-0.00030086
24,0.0036,148.3896277,-0.000390599
24,0.0039,158.3311128,-0.000496612
24,0.0042,168.1142927,-0.000620256
24,0.0045,177.7095771,-0.000762888
24,0.0048,187.0852406,-0.000925863
24,0.0051,196.2077609,-0.001110539
24,0.0054,205.0422337,-0.00131827
24,0.0057,213.5528612,-0.001550414
24,0.006,221.703507,-0.001808327
24,0.0063,229.4583066,-0.002093365
24,0.0066,236.7823198,-0.002406883
24,0.0069,243.6422066,-0.002750239
24,0.0072,250.006906,-0.003124789
24,0.0075,255.8482955,-0.003531889
24,0.0078,261.1418077,-0.003972894
24,0.0081,265.8669803,-0.004449162
24,0.0084,270.0079196,-0.004962049
24,0.0087,273.5536581,-0.005512911
24,0.009,276.4983939,-0.006103104
24,0.0093,278.8416017,-0.006733984
24,0.0096,280.5880137,-0.007406907
24,0.0099,281.7474731,-0.008123231
24,0.0102,282.3346688,-0.00888431
24,0.0105,282.4037733,-0.009686787
24,0.0108,282.2442085,-0.010495023
24,0.0111,281.9245175,-0.011301432
24,0.0114,281.4556507,-0.01210607
24,0.0117,280.8487568,-0.012908987
24,0.012,280.1150414,-0.013710232
24,0.0123,279.2656404,-0.014509851
24,0.0126,278.3115085,-0.015307887
24,0.0129,277.2633232,-0.016104382
24,0.0132,276.1314044,-0.016899374
24,0.0135,274.9256498,-0.017692903
24,0.0138,273.655484,-0.018485003
24,0.0141,272.3298214,-0.019275708
24,0.0144,270.9570408,-0.020065052
24,0.0147,269.5449708,-0.020853065
24,0.015,268.100885,-0.021639777
24,0.0153,266.6315042,-0.022425217
24,0.0156,265.1430058,-0.023209412
24,0.0159,263.6410389,-0.023992388
24,0.0162,262.1307432,-0.024774171
24,0.0165,260.6167709,-0.025554785
24,0.0168,259.1033118,-0.026334254
24,0.0171,257.5941192,-0.0271126
24,0.0174,256.0925375,-0.027889844
24,0.0177,254.6015288,-0.028666007
24,0.018,253.1237013,-0.02944111
24,0.0183,251.6613356,-0.030215173
24,0.0186,250.216411,-0.030988212
24,0.0189,248.7906307,-0.031760248
24,0.0192,247.3854461,-0.032531297
24,0.0195,246.002079,-0.033301376
24,0.0198,244.6415437,-0.034070502
24,0.0201,243.3046668,-0.034838691
24,0.0204,241.9921059,-0.035605958
24,0.0207,240.7043671,-0.036372317
24,0.021,239.441821,-0.037137784
24,0.0213,238.2047176,-0.037902373
24,0.0216,236.9931996,-0.038666096
24,0.0219,235.8073154,-0.039428967
24,0.0222,234.6470296,-0.040191
24,0.0225,233.5122338,-0.040952205
24,0.0228,232.4027562,-0.041712597
24,0.0231,231.3183693,-0.042472186
24,0.0234,230.258798,-0.043230983
24,0.0237,229.2237266,-0.043989001
24,0.024,228.2128046,-0.044746249
24,0.0243,227.2256523,-0.045502739
24,0.0246,226.2618661,-0.046258481
24,0.0249,225.3210224,-0.047013484
24,0.0252,224.4026818,-0.047767758
24,0.0255,223.5063927,-0.048521314
24,0.0258,222.6316941,-0.04927416
24,0.0261,221.7781185,-0.050026306
24,0.0264,220.9451943,-0.050777759
24,0.0267,220.1324479,-0.05152853
24,0.027,219.3394053,-0.052278626
24,0.0273,218.5655942,-0.053028056
24,0.0276,217.8105449,-0.053776827
24,0.0279,217.0737919,-0.054524948
24,0.0282,216.3548746,-0.055272425
24,0.0285,215.6533383,-0.056019268
24,0.0288,214.9687351,-0.056765483
24,0.0291,214.3006242,-0.057511077
24,0.0294,213.6485727,-0.058256057
24,0.0297,213.012156,-0.05900043
24.5,0,24.5,0
24.5,0.0003,34.83212633,-2.16E-07
24.5,0.0006,45.16392798,-1.73E-06
24.5,0.0009,55.49421803,-5.83E-06
24.5,0.0012,65.82051067,-1.38E-05
24.5,0.0015,76.13872156,-2.70E-05
24.5,0.0018,86.44292352,-4.67E-05
24.5,0.0021,96.72514116,-7.41E-05
24.5,0.0024,106.9751793,-0.000110645
24.5,0.0027,117.1804851,-0.000157539
24.5,0.003,127.3260455,-0.000216103
24.5,0.0033,137.3943253,-0.000287634
24.5,0.0036,147.3652495,-0.000373427
24.5,0.0039,157.2162364,-0.000474779
24.5,0.0042,166.9222865,-0.000592988
24.5,0.0045,176.4561322,-0.000729349
24.5,0.0048,185.7884533,-0.000885159
24.5,0.0051,194.8881588,-0.001061716
24.5,0.0054,203.7227383,-0.001260315
24.5,0.0057,212.2586785,-0.001482253
24.5,0.006,220.4619415,-0.001728827
24.5,0.0063,228.2984966,-0.002001333
24.5,0.0066,235.7348944,-0.002301069
24.5,0.0069,242.7388689,-0.00262933
24.5,0.0072,249.279952,-0.002987413
24.5,0.0075,255.3300791,-0.003376615
24.5,0.0078,260.864169,-0.003798233
24.5,0.0081,265.8606551,-0.004253563
24.5,0.0084,270.3019506,-0.004743901
24.5,0.0087,274.174829,-0.005270545
24.5,0.009,277.4707064,-0.005834791
24.5,0.0093,280.1858163,-0.006437936
24.5,0.0096,282.3212686,-0.007081276
24.5,0.0099,283.8829955,-0.007766107
24.5,0.0102,284.8815856,-0.008493727
24.5,0.0105,285.3320165,-0.009265432
24.5,0.0108,285.3285924,-0.010072288
24.5,0.0111,285.1438762,-0.010880175
24.5,0.0114,284.8092607,-0.011686286
24.5,0.0117,284.3349317,-0.012490673
24.5,0.012,283.7312338,-0.013293383
24.5,0.0123,283.0085473,-0.014094464
24.5,0.0126,282.1771771,-0.014893958
24.5,0.0129,281.2472556,-0.015691908
24.5,0.0132,280.2286589,-0.016488352
24.5,0.0135,279.130936,-0.017283329
24.5,0.0138,277.9632524,-0.018076874
24.5,0.0141,276.7343447,-0.018869021
24.5,0.0144,275.4524882,-0.019659804
24.5,0.0147,274.1254735,-0.020449252
24.5,0.015,272.7605936,-0.021237397
24.5,0.0153,271.3646386,-0.022024267
24.5,0.0156,269.9438971,-0.022809889
24.5,0.0159,268.5041644,-0.02359429
24.5,0.0162,267.0507545,-0.024377495
24.5,0.0165,265.5885168,-0.025159529
24.5,0.0168,264.1218547,-0.025940414
24.5,0.0171,262.6547479,-0.026720174
24.5,0.0174,261.1907744,-0.02749883
24.5,0.0177,259.7331352,-0.028276402
24.5,0.018,258.2846783,-0.029052912
24.5,0.0183,256.8479228,-0.029828379
24.5,0.0186,255.4250834,-0.030602821
24.5,0.0189,254.0180932,-0.031376256
24.5,0.0192,252.628627,-0.032148703
24.5,0.0195,251.2581226,-0.032920178
24.5,0.0198,249.9078017,-0.033690697
24.5,0.0201,248.578689,-0.034460277
24.5,0.0204,247.2716313,-0.035228933
24.5,0.0207,245.9873138,-0.035996679
24.5,0.021,244.7262768,-0.036763531
24.5,0.0213,243.4889302,-0.037529503
24.5,0.0216,242.2755672,-0.038294607
24.5,0.0219,241.0863773,-0.039058858
24.5,0.0222,239.9214571,-0.039822268
24.5,0.0225,238.7808219,-0.040584849
24.5,0.0228,237.6644147,-0.041346614
24.5,0.0231,236.5721151,-0.042107575
24.5,0.0234,235.5037476,-0.042867742
24.5,0.0237,234.4590886,-0.043627128
24.5,0.024,233.437873,-0.044385743
24.5,0.0243,232.4398003,-0.045143598
24.5,0.0246,231.4645396,-0.045900703
24.5,0.0249,230.5117347,-0.046657067
24.5,0.0252,229.5810082,-0.047412702
24.5,0.0255,228.6719654,-0.048167616
24.5,0.0258,227.7841977,-0.048921819
24.5,0.0261,226.9172856,-0.049675319
24.5,0.0264,226.0708015,-0.050428127
24.5,0.0267,225.244312,-0.051180249
24.5,0.027,224.4373801,-0.051931696
24.5,0.0273,223.649567,-0.052682474
24.5,0.0276,222.8804336,-0.053432593
24.5,0.0279,222.1295422,-0.05418206
24.5,0.0282,221.3964576,-0.054930882
24.5,0.0285,220.680748,-0.055679068
24.5,0.0288,219.9819863,-0.056426625
24.5,0.0291,219.2997505,-0.057173559
24.5,0.0294,218.6336247,-0.057919878
24.5,0.0297,217.9831994,-0.058665589
